Substance,Source,Specific_Measure,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2016 Q2,,,Number,218
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2016 Q3,,,Number,195
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2016 Q4,,,Number,240
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2017 Q1,,,Number,238
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2017 Q2,,,Number,311
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2017 Q3,,,Number,414
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2017 Q4,,,Number,302
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2018 Q1,,,Number,318
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2018 Q2,,,Number,336
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2018 Q3,,,Number,402
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2018 Q4,,,Number,457
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2019 Q1,,,Number,457
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2019 Q2,,,Number,481
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2019 Q3,,,Number,250
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2019 Q4,,,Number,377
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2020 Q1,,,Number,474
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2020 Q2,,,Number,631
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2020 Q3,,,Number,646
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2020 Q4,,,Number,733
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2021 Q1,,,Number,745
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2021 Q2,,,Number,737
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2021 Q3,,,Number,688
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2021 Q4,,,Number,710
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2022 Q1,,,Number,645
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2022 Q2,,,Number,594
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2022 Q3,,,Number,619
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2022 Q4,,,Number,673
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2023 Q1,,,Number,659
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2023 Q2,,,Number,691
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2023 Q3,,,Number,663
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2023 Q4,,,Number,630
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2024 Q1,,,Number,598
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2024 Q2,,,Number,651
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2024 Q3,,,Number,581
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2024 Q4,,,Number,435
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2025 Q1,,,Number,330
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2025 Q2,,,Number,322
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2025 Q3,,,Number,360
Opioids,Deaths,Overall numbers,Ontario,35,By quarter,2025 Q4,,,Number,386
Opioids,Deaths,Overall numbers,Quebec,24,By year,2016,,,Crude rate,3.2
Opioids,Deaths,Overall numbers,Quebec,24,By year,2017,,,Crude rate,3.4
Opioids,Deaths,Overall numbers,Quebec,24,By year,2018,,,Crude rate,2.5
Opioids,Deaths,Overall numbers,Quebec,24,By year,2019,,,Crude rate,2.5
Opioids,Deaths,Overall numbers,Quebec,24,By year,2020,,,Crude rate,3.8
Opioids,Deaths,Overall numbers,Quebec,24,By year,2021,,,Crude rate,3.5
Opioids,Deaths,Overall numbers,Quebec,24,By year,2022,,,Crude rate,3.6
Opioids,Deaths,Overall numbers,Quebec,24,By year,2023,,,Crude rate,3.5
Opioids,Deaths,Overall numbers,Quebec,24,By year,2024,,,Crude rate,7.2
Opioids,Deaths,Overall numbers,Quebec,24,By year,2025,,,Crude rate,6.5
Opioids,Deaths,Overall numbers,Quebec,24,By year,2016,,,Number,263
Opioids,Deaths,Overall numbers,Quebec,24,By year,2017,,,Number,280
Opioids,Deaths,Overall numbers,Quebec,24,By year,2018,,,Number,211
Opioids,Deaths,Overall numbers,Quebec,24,By year,2019,,,Number,213
Opioids,Deaths,Overall numbers,Quebec,24,By year,2020,,,Number,322
Opioids,Deaths,Overall numbers,Quebec,24,By year,2021,,,Number,296
Opioids,Deaths,Overall numbers,Quebec,24,By year,2022,,,Number,316
Opioids,Deaths,Overall numbers,Quebec,24,By year,2023,,,Number,309
Opioids,Deaths,Overall numbers,Quebec,24,By year,2024,,,Number,645
Opioids,Deaths,Overall numbers,Quebec,24,By year,2025,,,Number,591
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2016 Q1,,,Number,68
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2016 Q2,,,Number,64
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2016 Q3,,,Number,68
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2016 Q4,,,Number,63
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2017 Q1,,,Number,65
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2017 Q2,,,Number,79
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2017 Q3,,,Number,69
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2017 Q4,,,Number,67
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2018 Q1,,,Number,55
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2018 Q2,,,Number,51
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2018 Q3,,,Number,42
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2018 Q4,,,Number,63
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2019 Q1,,,Number,54
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2019 Q2,,,Number,56
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2019 Q3,,,Number,52
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2019 Q4,,,Number,51
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2020 Q1,,,Number,56
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2020 Q2,,,Number,80
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2020 Q3,,,Number,98
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2020 Q4,,,Number,88
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2021 Q1,,,Number,73
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2021 Q2,,,Number,78
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2021 Q3,,,Number,70
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2021 Q4,,,Number,75
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2022 Q1,,,Number,72
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2022 Q2,,,Number,73
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2022 Q3,,,Number,89
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2022 Q4,,,Number,82
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2023 Q1,,,Number,82
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2023 Q2,,,Number,70
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2023 Q3,,,Number,76
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2023 Q4,,,Number,81
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2024 Q1,,,Number,160
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2024 Q2,,,Number,159
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2024 Q3,,,Number,166
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2024 Q4,,,Number,160
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2025 Q1,,,Number,153
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2025 Q2,,,Number,152
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2025 Q3,,,Number,148
Opioids,Deaths,Overall numbers,Quebec,24,By quarter,2025 Q4,,,Number,138
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2016,,,Crude rate,4.5
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2017,,,Crude rate,5.0
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2018,,,Crude rate,3.9
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2019,,,Crude rate,4.5
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2020,,,Crude rate,5.7
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2021,,,Crude rate,5.9
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2022,,,Crude rate,9.4
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2023,,,Crude rate,11.8
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2024,,,Crude rate,9.9
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2025,,,Crude rate,8.3
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2016,,,Number,34
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2017,,,Number,38
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2018,,,Number,30
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2019,,,Number,35
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2020,,,Number,45
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2021,,,Number,47
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2022,,,Number,76
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2023,,,Number,98
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2024,,,Number,85
Opioids,Deaths,Overall numbers,New Brunswick,13,By year,2025,,,Number,72
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2016 Q1,,,Number,12
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2016 Q2,,,Number,4
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2016 Q3,,,Number,10
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2016 Q4,,,Number,8
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2017 Q1,,,Number,10
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2017 Q2,,,Number,8
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2017 Q3,,,Number,8
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2017 Q4,,,Number,12
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2018 Q1,,,Number,8
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2018 Q2,,,Number,4
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2018 Q3,,,Number,9
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2018 Q4,,,Number,9
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2019 Q1,,,Number,6
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2019 Q2,,,Number,7
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2019 Q3,,,Number,13
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2019 Q4,,,Number,9
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2020 Q1,,,Number,5
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2020 Q2,,,Number,10
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2020 Q3,,,Number,12
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2020 Q4,,,Number,18
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2021 Q1,,,Number,15
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2021 Q2,,,Number,9
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2021 Q3,,,Number,11
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2021 Q4,,,Number,12
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2022 Q1,,,Number,15
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2022 Q2,,,Number,21
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2022 Q3,,,Number,19
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2022 Q4,,,Number,21
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2023 Q1,,,Number,24
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2023 Q2,,,Number,25
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2023 Q3,,,Number,22
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2023 Q4,,,Number,27
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2024 Q1,,,Number,21
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2024 Q2,,,Number,19
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2024 Q3,,,Number,22
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2024 Q4,,,Number,23
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2025 Q1,,,Number,23
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2025 Q2,,,Number,22
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2025 Q3,,,Number,16
Opioids,Deaths,Overall numbers,New Brunswick,13,By quarter,2025 Q4,,,Number,11
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2016,,,Crude rate,5.6
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2017,,,Crude rate,6.7
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2018,,,Crude rate,5.7
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2019,,,Crude rate,5.7
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2020,,,Crude rate,5.0
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2021,,,Crude rate,4.0
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2022,,,Crude rate,6.1
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2023,,,Crude rate,6.9
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2024,,,Crude rate,6.2
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2025,,,Crude rate,7.1
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2016,,,Number,53
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2017,,,Number,64
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2018,,,Number,55
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2019,,,Number,56
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2020,,,Number,49
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2021,,,Number,40
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2022,,,Number,62
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2023,,,Number,73
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2024,,,Number,67
Opioids,Deaths,Overall numbers,Nova Scotia,12,By year,2025,,,Number,78
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2016 Q1,,,Number,17
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2016 Q2,,,Number,14
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2016 Q3,,,Number,17
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2016 Q4,,,Number,5
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2017 Q1,,,Number,19
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2017 Q2,,,Number,17
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2017 Q3,,,Number,13
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2017 Q4,,,Number,15
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2018 Q1,,,Number,16
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2018 Q2,,,Number,18
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2018 Q3,,,Number,10
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2018 Q4,,,Number,11
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2019 Q1,,,Number,15
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2019 Q2,,,Number,18
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2019 Q3,,,Number,12
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2019 Q4,,,Number,11
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2020 Q1,,,Number,9
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2020 Q2,,,Number,11
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2020 Q3,,,Number,10
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2020 Q4,,,Number,19
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2021 Q1,,,Number,13
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2021 Q2,,,Number,8
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2021 Q3,,,Number,6
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2021 Q4,,,Number,13
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2022 Q1,,,Number,22
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2022 Q2,,,Number,10
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2022 Q3,,,Number,15
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2022 Q4,,,Number,15
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2023 Q1,,,Number,13
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2023 Q2,,,Number,12
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2023 Q3,,,Number,18
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2023 Q4,,,Number,30
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2024 Q1,,,Number,17
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2024 Q2,,,Number,19
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2024 Q3,,,Number,18
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2024 Q4,,,Number,13
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2025 Q1,,,Number,13
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2025 Q2,,,Number,16
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2025 Q3,,,Number,19
Opioids,Deaths,Overall numbers,Nova Scotia,12,By quarter,2025 Q4,,,Number,30
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2016,,,Crude rate,3.4
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2017,,,Crude rate,3.3
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2018,,,Crude rate,5.3
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2019,,,Crude rate,3.2
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2020,,,Crude rate,5.0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2021,,,Crude rate,7.4
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2022,,,Crude rate,3.6
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2023,,,Crude rate,4.0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2024,,,Crude rate,3.9
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2025,,,Crude rate,7.1
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2016,,,Number,5
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2017,,,Number,5
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2018,,,Number,8
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2019,,,Number,5
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2020,,,Number,8
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2021,,,Number,12
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2022,,,Number,6
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2023,,,Number,7
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2024,,,Number,7
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By year,2025,,,Number,13
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2016 Q1,,,Number,n/a
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2016 Q2,,,Number,n/a
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2016 Q3,,,Number,n/a
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2016 Q4,,,Number,n/a
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2017 Q1,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2017 Q2,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2017 Q3,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2017 Q4,,,Number,0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2018 Q1,,,Number,0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2018 Q2,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2018 Q3,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2018 Q4,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2019 Q1,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2019 Q2,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2019 Q3,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2019 Q4,,,Number,0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2020 Q1,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2020 Q2,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2020 Q3,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2020 Q4,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2021 Q1,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2021 Q2,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2021 Q3,,,Number,6
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2021 Q4,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2022 Q1,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2022 Q2,,,Number,0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2022 Q3,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2022 Q4,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2023 Q1,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2023 Q2,,,Number,0
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2023 Q3,,,Number,Suppr.
Opioids,Deaths,Overall numbers,Prince Edward Island,11,By quarter,2023 Q4,,,Number,Suppr.
